"","RTIID","GID","JURISID","COUNTY","NAME","YEAR","CITY","STATE","ZIP","STATEFIPS","CNTYCODE","STRATUM","FINALWT","DESIGNWT","CLASS","STATUS","CONFPOPJUNE","CONFPOPJUNE_FLAG","CONFPOP","CONFPOP_FLAG","NCONPOP","NCONPOP_FLAG","TOTPOP","TOTPOP_FLAG","WEEK","WEEK_FLAG","WEEKN","WEEKN_FLAG","NONCITZ","NONCITZ_FLAG","ADULTM","ADULTM_FLAG","ADULTF","ADULTF_FLAG","JUVM","JUVM_FLAG","JUVF","JUVF_FLAG","TOTGENDER","TOTGENDER_FLAG","ADLTJUV","ADLTJUV_FLAG","CONV","CONV_FLAG","UNCONV","UNCONV_FLAG","TOTCONVSTATUS","TOTCONVSTATUS_FLAG","FELONY","FELONY_FLAG","MISD","MISD_FLAG","OTHEROFFSPEC","OTHEROFF","OTHEROFF_FLAG","TOTOFF","TOTOFF_FLAG","WHITE","WHITE_FLAG","BLACK","BLACK_FLAG","HISP","HISP_FLAG","AIAN","AIAN_FLAG","ASIAN","ASIAN_FLAG","NHOPI","NHOPI_FLAG","TWORACE","TWORACE_FLAG","OTHERRACESPEC","OTHERRACE","OTHERRACE_FLAG","RACEDK","RACEDK_FLAG","RACETOTAL","RACETOTAL_FLAG","MARSHALS","MARSHALS_FLAG","BOP","BOP_FLAG","ICE","ICE_FLAG","BIA","BIA_FLAG","OTHERFEDSPEC","OTHERFED","OTHERFED_FLAG","INSTATEPRIS","INSTATEPRIS_FLAG","OUTSTATEPRIS","OUTSTATEPRIS_FLAG","TRIBAL","TRIBAL_FLAG","INSTATEJAIL","INSTATEJAIL_FLAG","OUTSTATEJAIL","OUTSTATEJAIL_FLAG","OTHERHOLDTOT","OTHERHOLDTOT_FLAG","PEAKDATE","PEAKPOP","PEAKPOP_FLAG","ADPM","ADPM_FLAG","ADPF","ADPF_FLAG","ADP","ADP_FLAG","RATED","RATED_FLAG","ADMISM","ADMISM_FLAG","ADMISF","ADMISF_FLAG","ADMIS","ADMIS_FLAG","RELEASEM","RELEASEM_FLAG","RELEASEF","RELEASEF_FLAG","RELEASE","RELEASE_FLAG","EMONITOR","EMONITOR_FLAG","HOMEDETN","HOMEDETN_FLAG","COMMSRV","COMMSRV_FLAG","DAYREPORT","DAYREPORT_FLAG","PRETRIAL","PRETRIAL_FLAG","ALTWORK","ALTWORK_FLAG","TREATMENT","TREATMENT_FLAG","OTRNONCONFSPEC","OTRNONCONF","OTRNONCONF_FLAG","NONCONFD","NONCONFD_FLAG","CORRSTAFF","CORRSTAFF_FLAG","CORRSTAFFM","CORRSTAFFM_FLAG","CORRSTAFFF","CORRSTAFFF_FLAG","OTHERSTAFF","OTHERSTAFF_FLAG","OTHERSTAFFM","OTHERSTAFFM_FLAG","OTHERSTAFFF","OTHERSTAFFF_FLAG","TOTALSTAFF","TOTALSTAFF_FLAG"
"377",10957119,"211005004062000000000","211005004","CALVERFT COUNTY                                                             ","CALVERT COUNTY DETENTION CENTER                                                                     ",2016,"BARSTOW                 ","(21) MD","20610     ","24","24009","(03) 3: 141 =< adp < 264 & juv >0",5.22222201,4.69999981,14,"(1) Respondent",201,"(0) Reported",189,"(0) Reported",17,"(0) Reported",206,"(0) Reported","(1) Yes","(0) Reported",18,"(0) Reported",0,"(0) Reported",159,"(0) Reported",30,"(0) Reported",0,"(0) Reported",0,"(0) Reported",189,"(0) Reported",0,"(0) Reported",117,"(0) Reported",72,"(0) Reported",189,"(0) Reported",19,"(0) Reported",170,"(0) Reported","                                                  ",0,"(0) Reported",189,"(0) Reported",120,"(0) Reported",67,"(0) Reported",1,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",189,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",10,"(0) Reported",3,199,"(0) Reported",158,"(0) Reported",31,"(0) Reported",189,"(0) Reported",228,"(0) Reported",2998,"(1) Estimated by respondent",876,"(1) Estimated by respondent",3874,"(0) Reported",2998,"(0) Reported",869,"(0) Reported",3867,"(0) Reported",8,"(0) Reported",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",2,"(0) Reported","                                                ",0,"(0) Reported",17,"(0) Reported",73,"(0) Reported",58,"(0) Reported",15,"(0) Reported",23,"(0) Reported",10,"(0) Reported",13,"(0) Reported",96,"(0) Reported"
"378",10957120,"211006005061000000000","211006005","CAROLINE COUNTY                                                             ","CAROLINE COUNTY DETENTION CENTER                                                                    ",2016,"DENTON                  ","(21) MD","21629     ","24","24011","(08) 8: 103 =< adp < 227 & juv = 0",5.15508193,4.90361452,18,"(1) Respondent",85,"(0) Reported",62,"(0) Reported",0,"(0) Reported",62,"(0) Reported","(1) Yes","(0) Reported",9,"(0) Reported",1,"(1) Estimated by respondent",53,"(0) Reported",9,"(0) Reported",0,"(0) Reported",0,"(0) Reported",62,"(0) Reported",0,"(0) Reported",45,"(1) Estimated by respondent",17,"(1) Estimated by respondent",62,"(0) Reported",40,"(1) Estimated by respondent",22,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",62,"(0) Reported",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                   ",0,"(1) Estimated by respondent",62,"(1) Estimated by respondent",62,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",10,66,"(0) Reported",69,"(0) Reported",14,"(0) Reported",83,"(0) Reported",124,"(0) Reported",803,"(1) Estimated by respondent",262,"(1) Estimated by respondent",1065,"(1) Estimated by respondent",829,"(0) Reported",267,"(0) Reported",1096,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",33,"(1) Estimated by respondent",22,"(1) Estimated by respondent",11,"(1) Estimated by respondent",6,"(1) Estimated by respondent",3,"(1) Estimated by respondent",3,"(1) Estimated by respondent",39,"(1) Estimated by respondent"
"379",10957121,"211007006061000000000","211007006","CARROLL COUNTY                                                              ","CARROLL COUNTY SHERIFFS OFFICE                                                                      ",2016,"WESTMINSTER             ","(21) MD","21157     ","24","24013","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",207,"(0) Reported",239,"(0) Reported",6,"(0) Reported",245,"(0) Reported","(1) Yes","(0) Reported",5,"(0) Reported",0,"(0) Reported",196,"(0) Reported",43,"(0) Reported",0,"(0) Reported",0,"(0) Reported",239,"(0) Reported",0,"(0) Reported",125,"(0) Reported",114,"(0) Reported",239,"(0) Reported",82,"(0) Reported",157,"(0) Reported","                                                  ",0,"(0) Reported",239,"(0) Reported",194,"(0) Reported",41,"(0) Reported",1,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",2,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",239,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported",5,"(0) Reported",0,"(0) Reported",11,"(0) Reported",30,250,"(0) Reported",182,"(0) Reported",41,"(0) Reported",223,"(0) Reported",185,"(0) Reported",1473,"(0) Reported",387,"(0) Reported",1860,"(0) Reported",1440,"(0) Reported",376,"(0) Reported",1816,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",6,"(0) Reported",89,"(0) Reported",75,"(0) Reported",14,"(0) Reported",17,"(0) Reported",4,"(0) Reported",13,"(0) Reported",106,"(0) Reported"
"380",10957126,"211011010061000000000","211011010","FREDERICK COUNTY                                                            ","FREDERICK COUNTY SHERIFF'S OFFICE CORRECTIONS BUREAU                                                ",2016,"FREDERICK               ","(21) MD","21704     ","24","24021","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",433,"(0) Reported",372,"(0) Reported",163,"(0) Reported",535,"(0) Reported","(1) Yes","(0) Reported",4,"(0) Reported",40,"(1) Estimated by respondent",326,"(0) Reported",46,"(0) Reported",0,"(0) Reported",0,"(0) Reported",372,"(0) Reported",0,"(0) Reported",159,"(1) Estimated by respondent",213,"(1) Estimated by respondent",372,"(0) Reported",67,"(1) Estimated by respondent",303,"(1) Estimated by respondent","undefined                                         ",2,"(1) Estimated by respondent",372,"(0) Reported",217,"(1) Estimated by respondent",105,"(1) Estimated by respondent",46,"(1) Estimated by respondent",0,"(0) Reported",2,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",2,"(1) Estimated by respondent",372,"(0) Reported",0,"(0) Reported",0,"(0) Reported",40,"(1) Estimated by respondent",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",3,"(1) Estimated by respondent",0,"(0) Reported",43,"(1) Estimated by respondent",18,415,"(0) Reported",372,"(0) Reported",55,"(0) Reported",427,"(0) Reported",533,"(0) Reported",2314,"(0) Reported",478,"(0) Reported",2792,"(0) Reported",2683,"(0) Reported",597,"(0) Reported",3280,"(0) Reported",5,"(1) Estimated by respondent",0,"(0) Reported",93,"(1) Estimated by respondent",0,"(0) Reported",65,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",163,"(0) Reported",126,"(0) Reported",97,"(0) Reported",29,"(0) Reported",33,"(0) Reported",8,"(0) Reported",25,"(0) Reported",159,"(0) Reported"
"381",10957129,"211014013060100000000","211014013","ANNE ARUNDEL COUNTY, HOWARD COUNTY                                          ","HOWARD COUNTY DEPARTMENT OF CORRECTION                                                              ",2016,"JESSUP                  ","(21) MD","20794     ","24","24027","(02) 2: 264 =< adp < 500 & juv >0",2.71428561,2.71428561,13,"(1) Respondent",306,"(0) Reported",278,"(0) Reported",0,"(0) Reported",278,"(0) Reported","(1) Yes","(0) Reported",7,"(0) Reported",60,"(1) Estimated by respondent",256,"(0) Reported",22,"(0) Reported",0,"(0) Reported",0,"(0) Reported",278,"(0) Reported",0,"(0) Reported",95,"(0) Reported",183,"(0) Reported",278,"(0) Reported",189,"(3) Item imputed",89,"(3) Item imputed","                                                  ",0,"(3) Item imputed",278,"(0) Reported",132,"(0) Reported",140,"(0) Reported",0,"(0) Reported",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",278,"(0) Reported",7,"(0) Reported",0,"(0) Reported",60,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",4,"(0) Reported",0,"(0) Reported",71,"(0) Reported",3,290,"(0) Reported",246,"(0) Reported",35,"(0) Reported",281,"(0) Reported",402,"(0) Reported",2692,"(0) Reported",599,"(0) Reported",3291,"(0) Reported",2680,"(0) Reported",623,"(0) Reported",3303,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",144,"(1) Estimated by respondent",85,"(1) Estimated by respondent",59,"(1) Estimated by respondent",12,"(0) Reported",3,"(0) Reported",9,"(0) Reported",156,"(1) Estimated by respondent"
"382",10951236,"211017016061000000000","211017016","PRINCE GEORGES COUNTY                                                       ","PRINCE GEORGE'S COUNTY DEPARTMENT OF CORRECTIONS                                                    ",2016,"UPPER MARLBORO          ","(21) MD","20772     ","24","24033","(01) 1: certainty jails: large jails and california jails",1.0546875,1,7,"(1) Respondent",967,"(0) Reported",844,"(0) Reported",297,"(0) Reported",1141,"(0) Reported","(1) Yes","(0) Reported",100,"(1) Estimated by respondent",0,"(1) Estimated by respondent",787,"(0) Reported",50,"(0) Reported",7,"(0) Reported",0,"(0) Reported",844,"(0) Reported",7,"(0) Reported",144,"(1) Estimated by respondent",700,"(1) Estimated by respondent",844,"(0) Reported",431,"(1) Estimated by respondent",385,"(1) Estimated by respondent","Unreported                                        ",28,"(0) Reported",844,"(0) Reported",65,"(1) Estimated by respondent",636,"(1) Estimated by respondent",83,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                   ",0,"(1) Estimated by respondent",60,"(1) Estimated by respondent",844,"(0) Reported",2,"(1) Estimated by respondent",2,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                 ",0,"(1) Estimated by respondent",17,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",21,"(1) Estimated by respondent",3,943,"(0) Reported",887,"(1) Estimated by respondent",57,"(1) Estimated by respondent",944,"(1) Estimated by respondent",1524,"(0) Reported",10960,"(1) Estimated by respondent",700,"(1) Estimated by respondent",11660,"(0) Reported",10743,"(1) Estimated by respondent",686,"(1) Estimated by respondent",11429,"(0) Reported",29,"(0) Reported",59,"(0) Reported",27,"(0) Reported",0,"(0) Reported",182,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",297,"(0) Reported",429,"(0) Reported",287,"(1) Estimated by respondent",142,"(1) Estimated by respondent",105,"(0) Reported",42,"(1) Estimated by respondent",63,"(1) Estimated by respondent",534,"(0) Reported"
"383",10957133,"211019018061000000000","211019018","ST. MARYS COUNTY                                                            ","ST. MARYS COUNTY DETENTION CENTER                                                                   ",2016,"LEONARDTOWN             ","(21) MD","20650     ","24","24037","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",202,"(0) Reported",191,"(0) Reported",14,"(0) Reported",205,"(0) Reported","(1) Yes","(0) Reported",4,"(0) Reported",0,"(0) Reported",155,"(0) Reported",36,"(0) Reported",0,"(0) Reported",0,"(0) Reported",191,"(0) Reported",0,"(0) Reported",107,"(0) Reported",84,"(0) Reported",191,"(0) Reported",106,"(0) Reported",85,"(0) Reported","                                                  ",0,"(0) Reported",191,"(0) Reported",95,"(0) Reported",92,"(0) Reported",4,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",191,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",5,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",5,"(0) Reported",4,226,"(0) Reported",166,"(0) Reported",39,"(0) Reported",205,"(0) Reported",230,"(0) Reported",1339,"(0) Reported",438,"(0) Reported",1777,"(0) Reported",1170,"(0) Reported",433,"(0) Reported",1603,"(0) Reported",6,"(0) Reported",0,"(0) Reported",2,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",6,"(0) Reported","                                                ",0,"(0) Reported",14,"(0) Reported",74,"(0) Reported",54,"(0) Reported",20,"(0) Reported",15,"(0) Reported",3,"(0) Reported",12,"(0) Reported",89,"(0) Reported"
"384",10957136,"211022021061000000000","211022021","WASHINGTON COUNTY                                                           ","WASHINGTON COUNTY SHERIFFS OFFICE                                                                   ",2016,"HAGERSTOWN              ","(21) MD","21740     ","24","24043","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",308,"(0) Reported",301,"(0) Reported",5,"(0) Reported",306,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",240,"(0) Reported",60,"(0) Reported",1,"(0) Reported",0,"(0) Reported",301,"(0) Reported",0,"(0) Reported",101,"(0) Reported",200,"(0) Reported",301,"(0) Reported",207,"(0) Reported",88,"(0) Reported","Fugitives                                         ",6,"(0) Reported",301,"(0) Reported",182,"(0) Reported",107,"(0) Reported",9,"(0) Reported",0,"(0) Reported",2,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",1,"(0) Reported",301,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",8,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",8,"(0) Reported",1,328,"(0) Reported",330,"(0) Reported",50,"(0) Reported",380,"(0) Reported",458,"(0) Reported",1690,"(0) Reported",484,"(0) Reported",2174,"(0) Reported",1698,"(0) Reported",467,"(0) Reported",2165,"(0) Reported",5,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",5,"(0) Reported",116,"(0) Reported",96,"(0) Reported",20,"(0) Reported",43,"(0) Reported",10,"(0) Reported",33,"(0) Reported",159,"(0) Reported"
"385",10957137,"211023022061000000000","211023022","WICOMICO COUNTY                                                             ","WICOMICO COUNTY DEPARTMENT OF CORRECTIONS                                                           ",2016,"SALISBURY               ","(21) MD","21801     ","24","24045","(02) 2: 264 =< adp < 500 & juv >0",2.71428561,2.71428561,13,"(1) Respondent",332,"(0) Reported",302,"(0) Reported",303,"(0) Reported",605,"(0) Reported","(1) Yes","(0) Reported",0,"(0) Reported",13,"(0) Reported",240,"(0) Reported",61,"(0) Reported",1,"(0) Reported",0,"(0) Reported",302,"(0) Reported",0,"(0) Reported",199,"(0) Reported",103,"(0) Reported",302,"(0) Reported",85,"(0) Reported",131,"(0) Reported","Detainer  Parole Retake  VOP                      ",86,"(0) Reported",302,"(0) Reported",141,"(0) Reported",156,"(0) Reported",0,"(0) Reported",1,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",3,"(0) Reported",302,"(0) Reported",2,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",12,"(0) Reported",11,"(0) Reported",0,"(0) Reported",18,"(0) Reported",0,"(0) Reported",44,"(0) Reported",2,362,"(0) Reported",296,"(0) Reported",81,"(0) Reported",377,"(0) Reported",503,"(0) Reported",3265,"(0) Reported",1287,"(0) Reported",4552,"(0) Reported",3870,"(0) Reported",1709,"(0) Reported",5579,"(0) Reported",37,"(0) Reported",4,"(0) Reported",70,"(0) Reported",0,"(0) Reported",161,"(0) Reported",0,"(0) Reported",0,"(0) Reported","Drug Court                                      ",31,"(0) Reported",303,"(0) Reported",114,"(0) Reported",72,"(0) Reported",42,"(0) Reported",44,"(0) Reported",18,"(0) Reported",26,"(0) Reported",158,"(0) Reported"
"386",10957138,"211024023061000000000","211024023","WORCESTER COUNTY                                                            ","WORCESTER COUNTY JAIL                                                                               ",2016,"SNOW HILL               ","(21) MD","21863     ","24","24047","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",344,"(0) Reported",338,"(0) Reported",0,"(0) Reported",338,"(0) Reported","(1) Yes","(0) Reported",9,"(0) Reported",186,"(0) Reported",302,"(0) Reported",35,"(0) Reported",1,"(0) Reported",0,"(0) Reported",338,"(0) Reported",1,"(0) Reported",71,"(0) Reported",267,"(0) Reported",338,"(0) Reported",50,"(1) Estimated by respondent",102,"(1) Estimated by respondent","Immigration                                       ",186,"(0) Reported",338,"(0) Reported",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                   ",0,"(1) Estimated by respondent",338,"(1) Estimated by respondent",338,"(0) Reported",0,"(0) Reported",0,"(0) Reported",186,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",186,"(0) Reported",9,339,"(0) Reported",312,"(1) Estimated by respondent",36,"(1) Estimated by respondent",348,"(1) Estimated by respondent",507,"(0) Reported",3206,"(0) Reported",579,"(0) Reported",3785,"(0) Reported",3227,"(0) Reported",570,"(0) Reported",3797,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",84,"(0) Reported",66,"(0) Reported",18,"(0) Reported",7,"(0) Reported",2,"(0) Reported",5,"(0) Reported",91,"(0) Reported"
